features,true_labels,predicted_labels,NMI_score
"[0.31846584236296055, -0.19477829747564296, 0.01930980153210831, -0.2615182795454048, 0.03522095776623737, 0.11298081353243096, 0.10099089380973837, 0.15855707810484537, 0.004254187711041885, -0.04808636858177165, 0.04446934843031715, 0.010089920922382312, 0.13574137411420362, 0.00812192809210425, 0.0951210431294144, -0.09900106436743969, -0.17870916909253398, 0.0395460273831592, 0.09719524022273572, 0.04314333759684705, -0.0517875750374149, -0.03359493041464982, -0.028597820209047588, -0.03186014780788389, -0.07645822932798313, -0.10738327017974665, -0.042814081864301023, 0.07639787476260647, 0.14109806447443127, -0.058603466746617414, 0.045015156538728535, 0.1475668737740645, 0.1281013523470042, -0.19044003895661474, -0.1835479544158307, 0.02794287632553631, -0.12440440050579316, 0.24070964253783386, 0.20605275731965664, 0.07114114967806731, 0.20727864009915975, 0.08471927334771279, 0.08265163470437746, 0.016527022164096843, -0.005804854913267985, -0.06873642478793575, 0.24754210902469068, -0.14989582120140318, 0.08935750004278381, 0.12331882192659113, -0.1437969435112166, 0.03176478288040411, 0.08927370767735134, -0.09918215929342841, -0.09154115021765921, 0.0838114056559635, -0.0669571833615621, -0.06959061439088772, 0.05452015163645896, 0.07379214325448216, 0.03031752984862676, 0.06792536964472627, 0.0716453064443077, 0.04089541168053795, -0.029680705977521808, -0.030078784097640605, -0.05077920715711934, 0.019508354042138482, -0.13126433197478724, -0.05422820193250705, -0.05944493156442133, 0.021614217281693958, -0.02809213191223021, -0.10170847757583366, 0.02141070353815198, -0.054877735421275456, 0.08613410263360559, 0.027826129272958945, 0.06395222556028642, -0.016533933657200114, -0.06986677477975127, 0.043014690967479494, 0.06145306282162506, -0.01988201736524789, 0.005836427649320317, -0.05140356913146557, -0.0358184651614146, -0.025437340279097585, -0.0445002815585622, -0.032920623217827336, -0.07441496002135316, 0.056648231337746255, 0.09309693366376708, 0.025780128258767927, 0.052843167801758684, -0.13015189592708692, 0.003492582759882644, 0.03974814931809254, -0.029826103911591264, -0.034442826021616066]",GCAT,0,0.541720607887832
"[0.5214322719501864, -0.2502387727915713, 0.014573457074296987, -0.3202632634954792, 0.12928547027472784, -0.036412029797289004, -0.10810922555600377, 0.0011542193883509935, -0.07377484037035834, -0.005559455547596309, 0.02574168801912602, 0.09821502189463324, -0.04695323809053163, -0.045564317836186086, 0.020717214059612733, 0.043341438380100746, -0.05471186897806796, 0.020240502380037398, -0.09582642221249524, 0.11626301010791429, -0.0687313129968367, 0.16270393961105845, 0.16793811124725191, -0.07350082708373618, -0.023200585810695805, 0.08240651420669577, -0.031188379042978286, 0.06829282246508425, 0.13993411372318088, -0.01992207400875923, -0.012072474249571894, 0.09006042675792576, 0.07494921798398851, -0.04423881725186869, -0.04715276823865635, 0.06225382822537652, 0.020648403219155172, -0.036941931995338954, -0.02327523481415897, 0.1444145399040275, -0.19205263266782394, -0.10991037918914155, -0.08205300147616153, -0.04534320963949307, -0.07735926295418476, 0.09654349332630417, -0.06989021787398693, 0.11806901426719561, 0.01781442276494057, -0.07176180285985022, 0.14780035277331155, 0.0728050682375817, 0.05095405595228392, 0.008527621161521165, -0.12879791819092354, 0.0029274363844755185, 0.025137157222746013, -0.0596717273285178, 0.013117291452131667, 0.14497234192957542, 0.03439138373509188, 0.06894560994011728, 0.05823192480411979, 0.15561694695270198, -0.0771415774835443, -0.11363068172926759, -0.0016160978921512428, -0.05229027300618497, 0.016092691592483416, -0.026654641237426627, 0.07111635208571386, 0.07040925203541372, 0.049955612563635336, 0.13625851429609662, -0.031403205235372836, -0.008569094428517611, 0.032014246646197335, -0.026418290791917078, 0.0066717577449863065, 0.018213100283152775, 0.007055478780712714, 0.04717070726725902, -0.06597617327909322, 0.08145554913973284, 0.10638376636448342, -0.015074871671971883, -0.0535040765650337, -0.05129745431732019, -0.08977820774320346, 0.014830398973413136, 0.05361830525664601, -0.1354853307988756, 0.06290194117926401, 0.11478626870273916, -0.036024858421771944, -0.0006922860100267574, 0.007188193897856468, -0.05188402556430806, -0.015734809499525725, -0.030210316750119592]",CCAT,0,0.541720607887832
"[0.3222085911747546, 0.25885905305319723, -0.18591827967994293, 0.03444284730436799, -0.06558584321521577, -0.08889660827689454, -0.08892091749885038, -0.05448583882192605, 0.04764416324493908, -0.12945829821828486, -0.0004669069255705702, -0.10058678150076558, 0.03942528761173647, 0.27292167546373547, 0.009332562342089653, 0.008654928382201388, -0.08826504551324382, 0.10272528419707634, 0.10038694824414757, 0.043179014800512165, -0.039857830841240456, 0.04347236944732474, 0.05636400705525888, 0.3174468183020141, -0.16311803523963544, -0.04394699926254786, 0.12647038075600714, 0.08356869730914636, 0.2641402176546751, 0.214796385796894, 0.02984800370991474, 0.07011030913224085, -0.12647038972075164, -0.06943518061755954, 0.006154748193658067, 0.011825464421837732, 0.09140116774762384, -0.033984855774534535, -0.1052551067905759, -0.026190538352807234, 0.030095313348910684, 0.018112069253490848, -0.11279472583756783, 0.042312685326067946, 0.0068210595528591204, -0.0093518291618566, 0.02801450719448638, -0.06347118845447437, -0.033222728352222106, -0.03620981956044053, -7.411554173413469e-05, 0.0038684140995860474, 0.037232880591219056, -0.09108988569986545, -0.09025860436676525, 0.014202831065469608, 0.014593221265359333, -0.0849971032057826, 0.052718881048635154, 0.005087471230813433, 0.03472353533133032, -0.0009687790392977585, -0.05447180950385463, 0.03468003119885944, 0.008022042808634253, 0.03942569171951303, 0.018251582107850176, -0.006968431086569557, -0.01348580334684899, 0.06258610938959154, -0.09546932702176625, -0.09492701225699297, 0.043551667793618826, -0.04661754820488429, -0.044155550235055345, 0.059512137100773264, 0.0008097306921043164, -0.011512039074102106, -0.036726340434823694, 0.05874354946240437, 0.02804905734908199, 0.01413762539941843, -0.15818176985344184, -0.14237148917221767, 0.16739654572151855, -0.07333207007033565, -0.07492395983123555, -0.13205613445704356, 0.03502930447408193, 0.02355319032099914, 0.039733449704238526, -0.0982170430368617, -0.10472216462130317, -0.036756614912097266, -0.1014060017996813, 0.029388161737155083, 0.1445975335039073, 0.05731241637641078, -0.2188140140978605, 0.0707971829331795]",CCAT,1,0.541720607887832
"[0.34500497305939043, -0.1839708361464209, 0.0273806337911882, -0.26755132836367407, 0.06762117007788307, 0.0826395110476734, -0.037570823455166505, 0.06514094968422965, 0.00654099489871797, -0.006506614431732642, 0.036695596026481, 0.021991329325471487, 0.142243357500237, 0.02280607028696013, 0.07085742475933829, 0.0602477243269095, -0.16695186478687388, 0.07219789727495582, -0.0072253414738287685, 0.04093768243908696, -0.09184605198158367, 0.030061889031249345, 0.04035466351355325, -0.027053549066570592, -0.12431930424403519, -0.06690995050424033, -0.12843977079852328, 0.056157748400130936, 0.17355792943444331, -0.09328715430391622, 0.1418591986297334, 0.2149357603649788, 0.1747802752037497, -0.1831188393138651, -0.16253450770970862, 0.06095853509943295, -0.1144016202515751, 0.20997114145484003, 0.18238333616486616, -0.012408329696302194, 0.15800325269363913, 0.0899270265812887, 0.1789601420908009, -0.025079198125492485, 0.0024691995725275783, 0.023087736998980368, 0.2246390946361959, -0.04121053559511635, 0.09662893014125506, 0.10140636969806911, -0.08496691727187797, -0.015343568429345103, 0.12948027887807945, 0.026238299599669303, -0.02533527649245029, -0.030352606712063614, 0.031681303928043164, -0.09291887601371966, -0.08453362334103326, 0.051279439138762255, 0.06588951589297419, 0.021454354711067356, 0.05212859732565925, 0.006058817697491644, -0.04028550900156572, -0.1199538177348079, 0.0027160420508429936, 0.09803545554572789, -0.11345796163538666, -0.11481470667727307, -0.05973392470237022, -0.030416513843792587, -0.07352682908785979, 0.004907687207784817, -0.033892102653460925, 0.026601632566981823, 0.11945215920480191, 0.02383751210695897, 0.05286671544707742, 0.03550542988404331, -0.10610292108864601, 0.049370425053330384, 0.009455682484638891, 0.03705460419508016, -0.0145123040855703, 0.033785126802778946, -0.09191985508041471, -0.05193490515636694, -0.0876501810187451, -0.09100780693483065, -0.10187761849136062, -0.06327211068806353, 0.05700153040721681, 0.04713969905483523, 0.07999833972635527, -0.04290087207342267, -0.03981780608898345, 0.018650747020696114, 0.029225492332135634, 0.045146268067261325]",GCAT,0,0.541720607887832
"[0.34934221389423553, -0.1480361827886683, -0.011048711180247119, 0.3358535485999366, -0.16148583296584068, -0.04156525315037847, -0.12451101607514103, -0.16404965637365992, -0.17255018839108038, 0.07859613795832512, -0.030357408970832743, -0.07536676818525714, 0.17852570882147284, 0.12172287095042345, 0.12582605230966995, -0.004010703330605121, 0.14717355424761758, 0.26103644943485377, -0.09084760256399502, -0.00023496561247844091, 0.34345455345902687, 0.07027368502717195, 0.09635521133654754, -0.014024166834102372, 0.07558087648850811, -0.04219431591782433, 0.08618690787571835, -0.09551629218579395, -0.04452258759434867, -0.09340395979390126, -0.1348931790714735, 0.046120021096773996, -0.047859280051880726, 0.015553481000503263, -0.05094599518508479, 0.1406241869195597, -0.05786359878863437, 0.032681971844732226, 0.15967652698215554, 0.13253351960585205, 0.004559228531792424, -0.0042118104572460985, -0.10504416014018973, 0.07632029999115028, 0.03932581672220191, 0.08503999330995612, -0.013586336763607836, 0.07748231386462766, -0.03403992741180564, 0.09531118951398683, 0.03047744444404775, 0.05990606898210993, -0.0858522415177439, -0.0021275984648412077, 0.07952490297993446, -0.021025829808990475, -0.21180955399990725, -0.07491943132932616, 0.08259641530389404, 0.04231219288862019, 0.09241262444006942, 0.11066586094187666, 0.016773768381406158, -0.039545982218475814, 0.04968930799961318, 0.03750325779318577, 0.046785430785931816, -0.022551846778648826, -0.036423806634102766, -0.023049147607061973, 0.01949204043233466, 0.005230558040068839, -0.07377963053853331, -0.03389738941260607, 0.017685441091984715, -0.11661380818755873, 0.06440997032652107, 0.040830543334642685, 0.028998337359952712, -0.05872756791064602, 0.0028410997331753908, -0.004221195630153366, -0.029114765995785195, 0.05292366870928718, 0.03943276966904783, -0.008966860606001232, 0.03932446222704163, -0.06766638185741546, 0.019034705845930883, 0.02773141747100258, 0.025135689839756784, 0.04102555115458596, 0.02712862246363576, 0.049512890058379534, 0.012186002807993396, 0.06472129128030832, 0.007808809961287713, -0.06796536563695221, -0.01244815198117729, -0.027403588721094548]",MCAT,2,0.541720607887832
"[0.24637112597559047, 0.5292351316031887, 0.7569811986641802, -0.052000144715830046, 0.019088290286241608, 0.008990712246341246, 0.0021519050325255525, 0.013958302206188508, -0.045831987952017116, 0.06882940359493554, 0.0033747856643373832, 0.0047253611525343445, 0.02223160390611363, -0.03144835145333515, 0.018924585834549198, 0.019072591643879023, -0.012109760631951209, 0.012138973548172269, -0.010943112003833936, 0.030210344366651393, 0.006933470883394232, 0.018598771431376605, -0.02969376814001876, 0.00015896514366506062, 0.00048380577468465526, 0.03815866176119993, -0.06293489472331837, 0.029724352949764575, -0.11467683910073229, -0.08039738449581112, -0.032244041153840435, -0.05643358478793315, 0.01572460254959825, 0.008963991624404467, -0.036497978877017855, 0.06926638693771459, -0.030173865753845945, 0.017328458457996705, 0.010822983447508584, 0.02287501597369767, 0.008561098696783943, -0.04642430144163153, -0.028469526468198218, 0.0030075322621425774, -0.0060457926467257376, -0.010758026127350143, 0.04434636638609798, 0.009989661183780281, 0.0006002467031541997, -0.02034176235106343, 0.00420353913824001, -0.017016725137725734, -0.007785819853812961, -0.04821899680107736, 0.00032288641937474396, 0.043800832307414064, 0.01520606927024785, 0.019314129401667057, 0.016562771016411307, -0.007115391879452499, -0.012430465336046087, -0.015071017542940686, 0.014610903718805678, -0.025566173204996333, 0.04224111717853181, -0.010870787015405201, -0.0328951845102702, 0.013221557346434645, -0.001909133654329369, -0.0050596346948649845, -0.022876533184123773, 0.050416222416968054, 0.008271319916841173, 0.020937100055612817, 0.029460513538078017, 0.0014446630846236463, -0.01785083900490776, -0.013432081578748681, -0.018548624685048455, -0.04973295610986949, -0.0020950145570623425, 0.023545364543917747, -0.008124149805474204, 0.013244345163599876, 0.025638636997705962, 0.010155998211730381, 0.002124871350166908, -0.0014256201056876074, 0.012788127934101213, -0.03505070978641686, 0.002473583141179281, 0.02588560521735783, -0.005470227767255335, 0.035759919575670686, -0.03024657590765184, 0.04644859392378551, -0.0228805742602975, -0.01639892604806365, -0.021012660647886233, -0.006849752286083259]",CCAT,1,0.541720607887832
"[0.2608408769009301, 0.4141274312861184, 0.507262527968706, -0.03806809718671464, 0.008693117315282337, 0.027717334319935064, 0.026352199101595294, 0.0449989687068894, 0.06353439860026049, -0.0010881234250296281, -0.06760634643809774, 0.052739655640766166, 0.0184366198030551, 0.014773911692272122, -0.05839777152196948, -0.009996615016298949, 0.013936491872408186, -0.001981966598523946, -0.04510293710315434, 0.19242132550684266, 0.021220533830353504, 0.005249313789937959, -0.11505018122947958, 0.3043457415349433, 0.011970200280212317, 0.12882099250260357, 0.02898507745585577, 0.05220833193998797, -0.23402140777437594, -0.13382331871485045, 0.14933907176383773, 0.04267328925246624, 0.11196517572985278, -0.042967837466920546, 0.0905599575529671, -0.10994593296201575, -0.04472010156881061, -0.0004888386392549919, 0.10799059446278456, -0.017304238960693878, -0.12481519055222443, 0.021908187233704777, -0.024325350381996062, 0.0009171352591990985, 0.013661309475499503, 0.016039066470826643, -0.11627375696406732, -0.03772793464706155, 0.07151189007070449, -0.0024211591243161476, 0.03623565306942108, 0.018421276277401456, -0.047536262317817886, 0.0796721599325666, 0.03700054941921651, 0.03755337444623122, -0.05424700309612114, -0.0017984497766691788, -0.022013168267578234, 0.04167669425431457, 0.02320032268924663, 0.11678938595221501, -0.10536148686200984, 0.07699932866644407, -0.12038673298525342, 0.01836852810340381, -0.07269787459725753, -0.07697195877558172, -0.07760325863115825, -0.018440717896938113, -0.04891561881547858, -0.07708581666485358, 0.009994854668035947, 0.0299142932769792, -0.051452240517100886, -0.006168800376217859, 0.06548929689164318, -0.01856547494235527, -0.048744203485872675, 0.03816130800330063, 0.03556966054178024, -0.04361739677345342, -0.0053016407157564505, 0.054968485274912486, 0.027914312118913685, 0.022970830976605933, -0.03567821390416822, 0.01943932242306621, -0.02600333312152382, 0.0482323702435106, -0.05814461104162415, -0.07002593704290641, 0.06898474103743976, -0.06307048555346541, 0.01920107417206856, -0.02595648323529816, -0.008737072428059186, -0.024919620189428015, 0.030006851933409132, -0.006762380266983555]",CCAT,1,0.541720607887832
"[0.41927538421593774, -0.06418543859777837, -0.0015872917049582175, -0.1439613411992741, -0.06555270023625351, -0.04120190110796325, 0.26662577073531074, -0.11290846347845686, 0.1230546991224686, -0.2571155001695544, 0.031194194326581378, -0.01723610028498001, -0.09425568096825136, -0.07481961475632341, -0.11434938021111257, 0.12155299012866291, 0.0562725684893379, -0.06974524920902202, -0.04977416803024267, -0.05380204891798828, -0.016552998082867372, -0.10516351728863396, 0.05005369596645443, 0.03420974019274224, -0.07733285290050416, 0.04597200033082495, -0.004134638273743289, 0.09775979474965718, 0.05085280660478965, -0.1321419887619794, -0.02872905518235761, -0.12391012951578546, 0.03717910174741055, -0.0005533798850095032, 0.02670130272197467, 0.05933808505358442, -0.10930915657036822, -0.14303101753788175, 0.042124042050201954, -0.04029846583699665, 0.13438716136794449, 0.21157025714980796, 0.03910478187390929, 0.058454676613968436, 0.11502115614705438, 0.12410604878557951, -0.09184027697446896, 0.036169744268164356, 0.04785527720215653, -0.09186182080391918, -0.0350691791969571, -0.0822789657694434, -0.053371848408402464, -0.02858847826239117, 0.15275201015417908, 0.15188905600946395, 0.021426480148043877, 0.018563584366072822, -0.05803811545539646, 0.028341790775187586, 0.004191245917471151, -0.1700215511200877, -0.025598608709798326, 0.035362449328592525, -0.06271394296384351, 0.01153370760116962, 0.13133267756400693, 0.09211221980926435, -0.025653600851245666, 0.040200432544315524, -0.01515793556653774, -0.013747664606279872, 0.046464387996957505, -0.05679857073158723, 0.065916899026601, -0.15824723911620267, -0.05213818820464226, 0.003936142055687539, -0.09776208107328968, -0.0055819076719919375, 0.24984626979954716, -0.19812783833201486, 0.10681361695066632, -0.01854116658679678, 0.021356212807258596, 0.03053543032614945, 0.09104181832334089, -0.051248418076865455, -0.020759815291807298, -0.015610259446442632, -0.1198583070765884, 0.020024517674285022, 0.10367411096349137, 0.0023485298619506448, -0.010444153985459878, -0.07054735367384651, 0.022721844416060916, -0.020037427978709055, -0.09872742260044261, -0.05415269983123633]",CCAT,3,0.541720607887832
"[0.20463190979182702, -0.13616552847338945, 0.031188544084573843, -0.27467084877529624, -0.06632541699936047, 0.06989538041802049, -0.006728139939293511, 0.04301601486761472, -0.11026238583357567, 0.07114660056970762, 0.030348465668243382, 0.020873566766307423, 0.12740820112290618, 0.08554941090078026, -0.12587052095931275, -0.03118896798634587, 0.10797703490869585, 0.03834749063550021, 0.06934511619885299, 0.01650477618831001, -0.06355778431510398, -0.11692002394078796, -0.05581822603146861, 0.02670614832960227, 0.057340185325604816, -0.04325151797834629, -0.025591520020352424, -0.01925080892472271, -0.12377472574925429, 0.027185678516488496, 0.08171041835197759, -0.13711235655950174, -0.3683180296939392, 0.12826284019447656, 0.02971319387184957, -0.136109050517254, -0.14215444366724747, -0.012557452222532562, -0.04350785852037713, -0.1471292062914762, -0.03321106435514829, -0.010893702771161466, 0.1066095198315775, 0.10895049009683125, -0.03412792043453604, -0.020820988553261543, 0.062179939702322586, 0.08127034767918888, 0.04601150802421885, 0.11478973293263724, 0.10309856090691764, -0.09660268726324675, -0.14716228414105864, 0.13368361508771437, -0.0656397046263084, 0.002174229701595447, 0.026933104496213788, -0.08279447760686978, 0.18128315660332237, 0.2592713444298331, 0.16843127732262614, -0.12359942267942106, 0.15146694511182693, -0.008536217058271593, 0.06105379087674558, -0.23159210461055102, 0.012172398533089494, -0.03322989152697577, -0.12892661046485782, 0.040924241546684725, 0.0655820045804636, 0.0320359004518236, 0.021974233776053665, -0.09106334938182518, 0.06601889807996984, -9.116561200163323e-05, 0.031042266422257964, -0.07832305222979967, 0.04633429173347492, 0.02180773518977253, -0.06658854404885671, -0.11760282358825573, -0.038206058338377535, -0.01649488340802304, -0.09774036403407325, 0.12963755231332155, -0.08567120357139607, -0.03616282887287323, -0.058378147403889045, 0.009165614660202024, -0.07867584553325642, 0.03804129909109744, -0.03706522027918436, -0.1279350130187208, 0.017675886709697268, -0.01837492950356272, -0.011191339892760435, 0.0875140963080342, -0.04618462217592038, 0.025838688555517346]",GCAT,0,0.541720607887832
"[0.26331196383575034, 0.38676250243277227, -0.27246750632312344, -0.018277268946974363, -0.02519672406877092, 0.3939865981133129, -0.13004409011370177, -0.06756932253397831, 0.014951064074649264, -0.08377072367253838, -0.05857739371838657, -0.062488380689270505, 0.041634845627409, 0.015851744370859292, 0.011464358097655284, -0.027881543659847834, 0.05945193455886691, -0.023003302616520407, 0.040231805377661106, 0.06503020106824012, -0.07804539071778968, 0.022600500319471754, 0.1465096995398414, 0.20639720138873446, -0.06935456053581054, 0.029402817814606116, 0.11798968882372787, 0.022038720461843467, 0.24174180301191803, 0.1494330155832194, -0.06670308222738483, 0.1309222956965609, -0.0748581140351389, 0.07538758886930663, -0.02072250026304046, -0.03213283780331379, -0.007688429729176762, 0.04787483503703249, -0.022013383814859715, -0.03426319323768838, 0.08810402522034405, 0.026138020803329377, 0.03001963239166585, -0.08046930136542599, 0.12140628000846303, -0.10716004549519491, -0.06358849388192904, -0.07600518565019189, 0.138841515632487, 0.05908236699353825, -0.023644818005928978, 0.05234788921605004, 0.13039679819451117, 0.02966087163199579, 0.04466914449999299, -0.06311390710310683, -0.012058171760482477, 0.04432610232799315, 0.04288411543063324, -0.04624532689606142, 0.09639886730831486, -0.06791624527220183, -0.0751577560814274, 0.10424279185697252, 0.1368522810932283, -0.16123099719786013, -0.02397487302161628, 0.04999242251087552, 0.014577780247664, 0.13464460657054153, -0.07521293454793011, 0.030299636005465123, 0.1265872637461597, -0.03921525361854176, -0.08299889354992786, -0.022247295907298546, 0.04167533778503652, 0.15282127771257842, 0.006771305837449468, -0.0634240080995908, -0.03123973192467207, 0.0015550362717520782, -0.03231391713233748, 0.021117465340705514, 0.059631528946412035, 0.03689488319018102, -0.016693081692016606, 0.0512935395377417, 0.006160508690634773, 0.0535878962994993, -0.022510474366272962, -0.051679498060415, -0.04522754725732053, 0.050715071556025254, 0.043662163459240434, 0.032595462759622607, -0.0059408110437809015, -0.014004419556121424, 0.04890993142466839, -0.01442203672301891]",CCAT,1,0.541720607887832
"[0.35775124944830894, 0.4779703905835817, -0.37470551769435956, -0.05236467878272123, -0.05874816940720121, -0.15444931196598985, 0.06733117013981567, 0.07471734377096649, -0.08499514294620658, 0.1358024796161053, 0.08629000791825962, 0.057434705458179004, 0.0811083329796787, -0.08007809064898415, 0.057270761621674944, 0.053273209726972935, -0.07374862367704965, -0.13666557904477183, -0.07566496736418127, 0.052768427645245676, 0.05559021146338835, -0.07833844769792511, -0.08579731947305098, -0.018714771287818798, 0.02385138989723413, 0.09514981949280422, -0.11673475110978442, -0.14790209822917336, -0.15451851998056054, -0.06232194556834389, 0.014085470216734739, 0.05333368028633858, -0.029764445719844754, -0.052871534070069205, 0.09926966846166353, 0.00753651003759503, 0.07515546277694979, -0.011252703897951624, 4.846755718852001e-05, -0.07925992317309398, -0.02280276402495329, 0.07456823293963293, -0.03732794680286881, 0.013061053731358432, -0.002093802629693781, -0.009851342951067907, 0.035486064490362325, -0.03518100846364235, 0.07333586085201968, -0.004001330731752379, 0.038704102419322185, -0.040978017792782574, 0.16543125458507882, -0.025363282495834884, 0.021506730469463088, 0.0433336063064621, -0.007238632920169985, 0.10325788616105727, -0.07702223243650709, -0.02146656745446426, -0.12298219797270701, 0.04491774991193847, -0.07027456298222838, -0.10638579450556278, 0.03903654288638552, -0.10534331393795753, -0.04440977610921352, 0.04548375480767267, 0.03921683585780023, 0.01424459457811999, 0.10105243134395055, 0.15299023352863358, -0.07167325043944876, -0.03933375938608232, 0.008224412623062664, -0.05829483141810466, 0.09279908437304635, -0.053075059558390786, 0.10667593834635915, -0.0625352459479817, 0.08830835874710441, 0.04796141829448688, 0.05583947769823376, 0.07395958833075546, 0.04984702955183086, -0.01058518236437356, 0.01103058719404091, -0.009227052933215863, 0.02261432402762484, 0.017778164676516172, 0.054602885202889175, 0.02029724145835443, 0.012391448733998691, -0.10245311425483472, -0.15813466098261592, 0.03759682027490924, -0.01681419328696451, 0.06723947632308644, 0.00443502257658855, -0.012711311810976332]",CCAT,1,0.541720607887832
"[0.3886147612345472, -0.2255253522287068, 0.028401227837697347, -0.33624656651585644, -0.034231206979113436, 0.06339108963984963, -0.06703388404997696, 0.022933239332186627, -0.15959873779942557, 0.12943370914683572, -0.07728785801969716, 0.02903904741170721, 0.08086857096929632, 0.04211657399782552, -0.14161298604955838, 0.03160613230852863, -0.043839420225449066, -0.04561381286246506, -0.0689311813761177, 0.08491829083402597, 0.015291786139199825, 0.1856519354554481, 0.12359132149588078, -0.11734683839661693, -0.08218606783123206, 0.09317818620220268, -0.19006433356934213, -0.01007910337227007, 0.15964201833321137, -0.16531854243889554, 0.14198078283661977, 0.1945255279434089, -0.0299980489887416, 0.06221830206250888, -0.12591191043737393, 0.014892595270342989, -0.02306117755350147, 0.011943191215652649, 0.06181679610690395, -0.014293363239302448, -0.02710032302252445, -0.03328859139347062, 0.13383249287702798, -0.06413148193679027, 0.020168911715372426, 0.11224761526805128, -0.15363562470047581, 0.14012115243751333, -0.0875274986907168, -0.03080289040810576, 0.04018223049257546, -0.11046394502420746, 0.06872833803262922, 0.0585684200974204, -0.06723668040011696, -0.04409603691687257, 0.20172625243523387, -0.008426540092051328, -0.10667926424981608, 0.03384203915756128, 0.006935962195209498, 0.06433155708429972, -0.02242486428948986, -0.07266931646883648, 0.011021762118625567, -0.06856284083532654, 0.09263305964076395, -0.005005676878606309, 0.021276475316274503, 0.07781786751352121, 0.002079889749993241, 0.0561541328221542, 0.08966815460120382, 0.12577492569405221, -0.13889629451368757, -0.031402108497622684, 0.007607298613744848, 0.05448739339764112, -0.027789308332866046, 0.004560635708534485, 0.008369624938377614, 0.10510581102896692, -0.05307603198706222, 0.10249322464511776, 0.01912294055682026, -0.004221787932143336, -0.0745131966985577, -0.13034322287572322, -0.10192781958993798, -0.04752465733776079, -0.04865982692700995, 0.005520482973700542, 0.02011571262930175, -0.0345479148934879, 0.016780015997397417, -0.024183493717552743, 0.05812573820346484, -0.03559997029724809, -0.08310050572272604, 0.0003240088202451423]",GCAT,0,0.541720607887832
"[0.29931273534475494, -0.07666337797632196, -0.01790456473424278, 0.15531046831514836, 0.28242822055333183, -0.028766939245844173, -0.1707165738069013, 0.10442053250545791, 0.20497124803966865, -0.01392744115287813, 0.1752429402572993, 0.0670970855601772, -0.0071272110555221915, -0.07707092465535338, 0.026963340915280683, -0.03276997604335472, 0.2232137337008257, -0.02838871057425631, 0.024640167096585838, -0.04099904751208279, -0.08608985606443667, 0.06683182234732489, 0.07598867199777189, 0.06113480645443008, 0.08319242270736417, -0.017365402784769914, -0.18555798226360554, 0.061382648955668265, 0.01563975371357503, 0.08014322828332887, -0.22317108475178785, 0.09470392210568344, -0.1253991155465655, -0.07141341039135542, 0.03530972264893995, 0.03879116148729216, -0.16100474307661086, 0.05281663420059488, -0.017573444782776525, -0.05641754793280125, -0.0001488802883266565, -0.08906841659821073, 0.1544763531427187, -0.14365257373589166, 0.046440250689251235, -0.11290323510027846, -0.09998727582267537, -0.024764623083585947, 0.19693219114906418, 0.05209024067385438, -0.09439815093411069, -0.034155776728851305, 0.08547191909211267, 0.09243093647231361, -0.05887537150284877, -0.04368075224098709, -0.19331948962093537, 0.08600753154485043, -0.07304012630625667, -0.00659114519465425, 0.11451707111591335, 0.11470620229901328, -0.0655003760018875, 0.16906388451381893, 0.1431657455149763, -0.1213951029907237, -0.029757371524286202, 0.08532347024168924, 0.03667100472237018, 0.11764567065040711, -0.06800208559681611, 0.1513675008877577, 0.14767664193445715, 0.029636340504617678, -0.03603796661822988, -0.04301837411521327, -0.007539631558000854, 0.07384196885099284, 0.005675390079091566, -0.03733422615353206, 0.030881151827203374, -0.04777369463603968, -0.0035542866523067393, 0.07964809941269005, 0.05616044840399252, -0.01719546750986588, 0.12095838466613047, 0.010836233800321898, -0.058593980818117605, 0.08132504437895947, -0.030460633399964604, 0.0194585338436399, -0.005784520125808197, 0.06331722732366658, -0.02971133476451573, -0.046800439824947776, -0.06339458110400815, -0.02159312597351242, -0.05984301653317271, -0.005900586148809369]",ECAT,2,0.541720607887832
