features,true_labels,predicted_labels,NMI_score
"[0.391581276503963, 0.3536723738628358, -0.14677450559655505, -0.02440918708257417, -0.07384460699934807, -0.028348430534754342, 0.087371530497958, -0.12694213557200795, 0.18555616633615898, -0.008436739335787034, -0.12399099908812683, -0.009558611486655941, -0.06854884034301734, 0.1144906476592112, -0.22253335496681423, -0.0807820272947814, -0.009499520004738332, 0.029336294407483674, 0.061954473103522714, 0.08212066158917415, -0.0734000260528248, -0.10351853826274086, -0.0512151257443559, 0.13440905808861242, -0.1136875589783621, -0.046100163055428085, 0.152474610617807, -0.22445448622110958, 0.18863916768827219, 0.19894565763658403, 0.025117290045051532, 0.3121062401959541, -0.03093807572098893, 0.03325411811024898, 0.01761269574186944, -0.04965823000479471, -0.02998569737348201, 0.017003975192039243, 0.0003080804797105852, -0.05778100529209885, -0.017038124967965355, 0.06740653117735346, -0.1155083789380709, 0.10099122672974722, -0.07713859387422246, -0.10156271389275562, -0.03877697237933459, 0.013881201068747056, -0.018871804430747083, 0.03878155979293104, 0.020992159301549296, -0.017524165094047237, 0.06863253208871736, -0.14448841563462922, 0.10718896456051308, -0.010296997797530304, -0.08338600978049573, 0.043073460682509224, -0.06370558804223925, 0.02337363213425524, 0.051971208397893674, -0.05103515628940094, 0.10062511519624918, 0.0372872791936997, -0.015067845017569052, -0.03031740187136963, -0.034250383317349975, 0.11133274849493426, 0.07254253774462487, 0.009886190776882672, 0.025891214138539995, 0.05646620941497492, 0.07118780517046469, -0.036693711067039475, -0.025941520311133417, 0.04324755257196139, -0.0987802135483922, -0.015251609600034514, -0.07313193885291143, -0.12207545834971414, -0.023379741581472917, -0.014309788756272914, -0.0959221175431203, -0.018600568463335614, 0.05763824634390046, -0.05953890049032022, 0.006437329064640597, -0.003645340226768025, -0.08439015632929449, -0.02989700908601131, 0.008651803279761016, 0.011478826809575755, 0.06669561821510758, -0.042219275974251465, -0.014456353344431258, 0.10952401785733495, -0.03736461507870036, -0.022531018130109028, -0.027276102659756666, -0.004558145223614114]",CCAT,1,0.5618166083495669
"[0.08082781613489073, -0.052654033504220314, 0.002275624681878041, -0.09215764954936975, -0.020255123265114652, 0.044010567614428786, -0.021916238947631932, 0.008758994218471094, -0.04509678610620382, 0.05689953887718088, -0.07032616319863177, -0.03839361758420074, -0.03732818379617255, 0.13977338106009454, -0.08875192506851876, -0.1357031617436425, 0.16324100230804006, -0.32377558039862614, -0.017022713917044862, -0.22965140887124977, 0.19805577516051032, 0.13331637839077234, -0.04591390166980478, 0.027693973742161454, -0.3145136804656444, -0.010821415012221326, -0.0797027060358517, 0.022419446471658555, -0.13278279541282398, 0.13379801224917406, 0.022287251716985833, 0.06921834660746459, 0.21303612443640405, -0.02500566105547797, 0.06982076938183433, -0.0464748500483407, 0.03660902525644002, -0.07683580696710338, -0.067444833190895, -0.030132460978153853, 0.0658938649172066, -0.03708766004897515, -0.05693220089032811, -0.02100280877211471, -0.039503610887634044, -0.10907746607636984, 0.0660689684866567, -0.12659375194787956, -0.018187358893482504, 0.0775925315436877, -0.07222899412686859, 0.08184614677187216, -0.10001503071807398, 0.03479412004673392, 0.06625970495171256, -0.0006490089902201066, -0.11740838871779821, -0.08535104750486854, 0.1729884239731656, 0.05832967858044908, 0.06574101504378382, -0.04582442428673698, -0.030072922721151727, -0.04054276559028138, -0.13084918568691903, -0.07364756827059837, -0.01745752690029654, -0.07090383704550525, -0.014190396649307878, -0.04441001129244955, -0.051441556901986256, 0.011826112198015798, 0.09709371633227296, 0.21977513830730597, 0.06658173785666659, -0.1780944543825339, 0.054909563438715316, 0.07399439909815085, -0.06954634924516895, -0.045445855372466246, 0.09483318200247995, 0.02330264552212627, -0.12114249124597974, -0.021274141224741742, -0.13224874354321445, 0.0011626375492816768, 0.16033945494190308, 0.021716827296110092, 0.01808913782754256, -0.024541192534294484, 0.20717676253420808, 0.18147329105575646, -0.0006682573887976967, -0.01989207185958495, 0.08822028951109381, -0.10855859255230814, -0.000906055831239857, 0.08882304535111794, 0.08601801206572023, -0.023855731460674382]",GCAT,0,0.5618166083495669
"[0.12084262379859845, -0.061240128924437226, 0.019388327365378797, 0.09869637339388354, -0.07231005954194343, 0.16138617621998438, 0.2889294532258936, 0.266688679286657, 0.03586264443785902, -0.12209718943452327, 0.059319867561131626, 0.013361421491901936, 8.176103729609737e-05, -0.04286764017245246, 0.16300111022062275, -0.3090815969464649, -0.13827599162546086, -0.08991199722668627, 0.22334618151128446, 0.026151120076053556, 0.07481532686096543, -0.08616960176712034, -0.10162026761480485, -0.04590470658850151, -0.03808154224088338, -0.08217944115881268, -0.045524409133445375, 0.17133738591358655, 0.09379210775201019, -0.09116542704370448, -0.1898190475728362, 0.1995449387149465, -0.1295284090717459, -0.027063229327386203, -0.17542753107316786, 0.00992885685163792, 0.010835431418487446, 0.015922184263756967, 0.27437237608026505, 0.0674912746086894, -0.09302097797919441, 0.009581512170421108, -0.04874026982834822, 0.007967844173078723, 0.06667974500673901, 0.047740508983555745, -0.05065783023246747, -0.027941110212816412, -0.11846662647871148, 0.06943737393472503, 0.03740610295669072, 0.030782445795320593, -0.018511243515757683, 0.053992455173004786, -0.018903410066087176, 0.04107839000530465, 0.013813725168047837, 0.019586682620953734, 0.03305741511299999, -0.015656719199101974, 0.09030802006069766, -0.13751300149338103, -0.02948270490488418, -0.03452024669041559, -0.016816414670201275, 0.0330163966402127, -0.046503696691456826, -0.06515676491982965, 0.043152318449555, -0.01908525653754799, 0.05086304399724958, -0.057517970105970435, 0.12665701774609253, -0.06530521687247454, 0.021742400541232478, -0.09280178885022401, -0.04169365836704871, -0.025519715916458914, 0.025204489834067756, 0.08551685936231848, 0.1858058607674006, -0.1955577700628584, -0.014116016843398436, -0.08934294632939399, -0.008211501630254489, -0.0027136920895157257, 0.11391143839665067, 0.09274458539242711, 0.09123427412574686, -0.07680917184565716, -0.08600412143834456, 0.024664350539739813, -0.02126502921380316, -0.05554449276454449, -0.02981388336470177, -0.012502741293266229, -0.022469636788813037, 0.10836517699984995, -0.02024755663885066, 0.030222578813706165]",MCAT,3,0.5618166083495669
"[0.463019886492222, -0.21087773244008196, -0.0034805964735551815, -0.29196767643815896, -0.09367645325549188, -0.03835927012675737, 0.13777755313718396, -0.08772676646239132, 0.046199929956872436, -0.0790360033458803, -0.08085167079011799, 0.09299306358909855, -0.0446531951634699, -0.023584585153511906, -0.0473565454257293, 0.026197722593732917, 0.05501678726714624, -0.08760518637780071, -0.08236438839352296, 0.03860706794580619, -0.006924678924654685, -0.014701832733473445, 0.03624127498454792, -0.05042495279533707, 0.028073924357970112, 0.11477456883324419, 0.06276299136332349, -0.006899436294454351, 0.11807151177481433, -0.09468136363738429, 0.0031418712938987604, -0.09705702342832853, -0.0663993693183814, -0.036956033958237766, -0.05226909823112978, 0.03238910453268012, 0.062874711837165, -0.06682356328637887, -0.02851062119208052, 0.11409449470405027, 0.028532462367901006, -0.11978962859127483, 0.022207175718862177, -0.08595090680234697, -0.07247542932539658, 0.10105046164329, -0.09219799084500584, -0.18448434866211613, 0.03441772321903259, 0.16306646679023534, 0.046187604214034554, -0.08292564502291894, 0.027250113289729865, -0.0974142048715179, -0.008632920160588262, 0.009199795579202145, 0.05694208965253629, 0.1313399359454882, -0.09986229677196964, -0.15535843706715355, 0.06008747123527896, -0.018511491106570466, 0.01116255980178039, -0.032562369973123444, 0.03116499026426384, -0.057218035315098836, 0.06206258777672337, -0.058019332875927414, -0.09887077975252297, 0.0411435633347394, -0.12410530795343691, 0.06815361886970471, 0.012585253737612255, -0.09749739342282181, -0.05371606959657477, -0.10856495504205181, -0.049807281921236575, 0.020084809029992278, -0.05153891675307495, 0.1753758620936815, -0.005202189131362235, -0.027101669987474555, 0.016423637520766116, 0.23937880744993864, 0.03985477132482478, 0.010248427952886295, 0.005531924480296487, -0.0749288678628872, -0.039446367460420115, -0.10260102761286144, 0.0037915539009865068, -0.06894470624051499, -0.03948691633230261, -0.15428408789222164, -0.1268907647159017, 0.06528814376836631, -0.10721024642010829, 0.03900786723553861, -0.11807977660626386, -0.19481536621933151]",CCAT,2,0.5618166083495669
"[0.34562419220170837, 0.036755029551783176, -0.10899326150748642, 0.06275497017313662, 0.010810301534740458, 0.15165038113124957, -0.09124688999707688, 0.050794252056038075, 0.3725090592509408, 0.22480988257875037, -0.184525968844962, 0.02294207006970425, 0.03980200884707177, -0.10969645729179284, -0.07989498771130323, 0.022969598104687457, 0.03084589742998575, 0.03731821740173233, -0.11795423520546963, -0.051761426696055976, -0.06083677248877297, -0.15999480636691304, -0.08434956127906655, -0.03062591484546539, 0.0075174318688321015, 0.0597847179200276, 0.0510065351242013, -0.0976774501110185, -0.0989502254539158, 0.023512292837624564, -0.01660999363782735, 0.08571908944122321, -0.0647062967161265, 0.03524093241543602, 0.045951179892014145, -0.060157888295081396, 0.013699009188629988, 0.10921118688707035, -0.023722094417460197, 0.023397974636845984, 0.038870498526639076, 0.011833255286131009, -0.09656160825844079, 0.05104847666795567, -0.11861201309969031, 0.0016542693971633938, -0.020933042180070582, 0.005240176075248989, -0.14627522314107916, 0.11999813575260111, -0.029851907000553072, 0.027239481537002837, 0.0011928355542991595, -0.09058767038938736, 0.033979476485893834, 0.1531067283098059, -0.02530135794391988, 0.06629451077696101, -0.03998165699970727, -0.014937289698979934, 0.022612733326530143, 0.005000769962858643, -0.025125063587052215, 0.12171687934596624, 0.132551757897115, -0.16513338244284065, 0.09425629175220855, 0.2075295436246167, 0.2722865833013935, -0.11910894625850528, 0.012860855056475391, 0.005557914187019684, -0.12162411675627156, 0.13497146098693172, 0.047489612256980215, -0.06527656449490433, 0.1409774431987407, -0.006781703816823506, 0.04545023452004366, 0.0949480071194514, 0.05070999949752535, 0.1695544198796684, -0.04414777915000018, -0.08970133913906994, -0.049034238873321784, -0.045563691821410617, 0.007094204828071334, -0.04427925319085699, 0.08742203580865526, 0.0009874719737078927, 0.0718471575565432, 0.04199718935888532, 0.10340130668535687, -0.056959907561566894, 0.00280398390295083, -0.0762541429537694, -0.06091118297679016, 0.06941968915294046, -0.008281010230144215, -0.052607569309954305]",ECAT,3,0.5618166083495669
"[0.27376392669261196, -0.150452018703453, 0.030414442571279954, -0.2213324190233854, -0.04280550493359057, 0.03133472167319449, 0.006632368629817896, -0.03452953805344408, -0.03651347722731466, -0.022238568985684697, 0.056759501261297224, -0.01928391182142942, 0.1643720659240928, 0.059011135436554396, 0.1757749771296692, -0.12870488445162478, 0.14736033650772082, 0.3876524087961772, -0.1500400399823702, 0.026790287121897856, 0.5180946257937934, 0.031884862766456745, 0.13701670614099945, -0.03614145032607672, 0.09963485227525334, 0.034633770605784736, 0.11225766479795243, -0.24321169881828672, -0.1188456309679353, -0.05472893877784565, -0.05743959033941234, 0.1604791718710363, 0.0066700782219938325, 0.005994024582406121, 0.054137536804640854, 0.030160450712637406, -0.07490628260358263, -0.041663811127519705, 0.030935937946825597, 0.06545767608321168, 0.001900380892788089, 0.11750634688200362, -0.02998062697319879, 0.06157896718076366, -0.019717660858050722, 0.11632509309528613, 0.01906443423676434, 0.020359691577332556, -0.030700585415255093, 0.030802377949986335, -0.017299033912764245, -0.014716481191496366, 0.03618448104364996, 0.039315584430494446, -0.0036361085677958076, -2.256434644371594e-05, 0.005126053922829479, -0.020989680669537568, 0.05454291580825756, 0.04695172555164039, -0.00884768708916981, -0.09819327717734772, -0.049135797738943325, -0.028679966829649992, -0.009377539630798754, 0.024449891016021, -0.02804780033206336, 0.009619574701840317, -0.014437189986147394, 0.016525465526778964, -0.07827187540564726, 0.025113578014279114, 0.014553164829684025, -0.052444650224528024, -0.07150824436343681, 0.033816543537055106, 0.02570301794690551, 0.10057755621046702, -0.020522894730068596, -0.09098639408051641, -0.047850161623515776, -0.022271678737765154, -0.0005554296107151077, -0.04548493871678394, 0.011485625371956883, -0.006550925019622996, 0.061486587776388685, 0.0353575930647946, 0.018751407949102215, 0.07810284516599068, 0.014271006457246993, -0.02459116146866893, -0.05823449342355548, -0.05442200617750292, -0.013144393021801195, 0.06656757063979576, -0.04606308414191787, 0.00974643243437253, 0.09703686628586279, -0.016786483804978745]",GCAT,2,0.5618166083495669
"[0.3797655970176688, -0.04038359201907441, 0.2156077867592037, 0.14441071479024903, -0.050079988369439776, 0.018366139075150445, -0.11230600928151868, 0.03500329861450035, -0.17363417161386238, 0.15374814306230022, 0.013774495914983784, -0.03179371876745546, -0.010986135905039872, -0.08691776820329178, 0.057361381034344315, -0.047641050759389535, -0.08715235705018809, 0.07690579318571548, -0.058914422349611924, 0.06445335967834946, -0.03255702428343138, -0.09830780501160968, 0.15266011544344651, -0.05370445795200889, -0.016790997823545525, -0.010628116637248336, 0.09675111948583298, 0.05278313180356407, -0.03059843885211315, 0.028655337782993638, 0.021880269983343897, -0.04748930078339466, 0.2566341545287968, -0.0809757672959309, 0.13827361993780649, -0.42361540138428116, 0.06821546472317623, -0.007823640959068982, -0.008562938674860845, -0.08844412782152952, -0.14480643524881834, 0.21137795251914002, -0.037716417723105286, 0.0019207780852383601, -0.09893183198075213, -0.10494776784674682, -0.03759886203526367, 0.025944155526019107, -0.0764034108537687, -0.04096254062239026, -0.04762893365028318, 0.05378370403156481, 0.10824397212802049, -0.02428422206801871, 0.07416412329426586, 0.04345768928875736, -0.06508055253383968, 0.025692573536544028, 0.05710767613623452, -0.001775187094789416, 0.06943960681628794, -0.020461162842195187, 0.013994946097668217, 0.0007795513711371736, 0.1868747788408753, 0.005325781536526782, -0.014633778236836509, 0.08884912423976452, -0.044204501888081324, 0.057865353072231146, 0.05943426728956501, 0.036275453323619505, -0.12396969745796743, -0.059837850521273585, -0.053167406327000385, 0.010789640117778049, -0.008332814343036232, -0.052520474070030444, -0.06018222117788569, -0.06723429353786341, 0.06887243959895749, -0.1525575240728406, 0.0021398477727629806, 0.03541423824811401, 0.048701445486675994, -0.04865119113833076, 0.06808528203335341, 0.06591165646516368, -0.019073774765961928, 0.03384056906168751, -0.08195230090827717, 0.05788641805571295, -0.13957618589539916, 0.01964609190758345, 0.027173813290889644, -0.15945927916209257, 0.09586169257123264, 0.0035316652919945004, -0.029336906157968454, -0.10270381162475677]",MCAT,3,0.5618166083495669
"[0.4703190412709915, 0.10799438709880221, -0.04770750337321981, 0.06386633754975589, -0.07315367875187377, -0.025777000889038774, 0.07766193316794141, -0.24646409966248883, 0.1564039102053493, 0.0966536694772445, -0.0685935981813078, 0.15009633645333323, -0.037780123418863935, -0.08328869484844396, -0.08040854610882181, -0.06892444706773987, 0.05385198960848562, -0.10262710913305002, 0.006021464070675913, -0.05816153813734895, -0.12710951643970717, -0.12058205855923516, -0.07268794061838482, -0.19271827232144076, 0.042001424205932336, 0.01354021822051335, -0.07621825286261465, -0.22650300408233479, 0.027217010315297687, 0.1640381359886449, 0.03121940486439703, 0.22169191570520455, -0.08109951140289626, 0.11648773341028691, 0.11665447742305586, 0.09962401930191103, -0.2265727270035609, 0.1209684030313885, 0.18020462699557613, 0.06830497944281815, -0.03581106783519004, 0.04610518346485568, -0.051736169573747, 0.05169043840296032, -0.11679958421893961, 0.02349703065848219, 0.05725694815246791, -0.022198822206726698, -0.0917511924705474, 0.02623429552346253, 0.029995299812487893, 0.028520942942492123, 0.04102924792493741, -0.09383171735573569, 0.08888552112619372, 0.007407704116693459, -0.19517889485999798, -0.01000647760782917, -0.00543941531439742, -0.0677523167019173, -0.029082336139118436, -0.03815220040605794, 0.013011717621969399, 0.027413975249822035, 0.015568222945535606, -0.01947745471113687, -0.013998150179798061, -0.021694125603230002, 0.000646827523833845, 0.026246328598108538, 0.03049019323453423, 0.020929121501302793, 0.04848543733083732, 0.061336084684714666, 0.04971521711232737, 0.08471814980288299, -0.08072364997166753, 0.011199167072075987, -0.01826659159919069, 0.1791155345607226, 0.05524907357566498, 0.04044646936877341, -0.05452627440582194, -0.06159300086381581, -0.027250677322232412, -0.009873842786758714, -0.11695334603081732, -0.060308037951295614, -0.03393782166249339, 0.02056116070127286, -0.05739918290363644, -0.09628082989394683, -0.05247929652328124, -0.001999616544671845, -0.05942883849358335, -0.1003580351792362, 0.06823390305929497, -0.07571353861588909, 0.05555708318812518, 0.0027472832343186405]",CCAT,1,0.5618166083495669
"[0.2143487701860578, 0.04331655353340498, 0.14255390692450917, 0.10714359551262188, 0.62441741379405, 0.06056433038928749, 0.16470687365471057, -0.04630387555633575, -0.33737269854605345, 0.09968854435110386, -0.11953563657732748, -0.1558590668687751, 0.03317791440895589, -0.02155860340117888, 0.2077868063267463, 0.034285155119464936, 0.19067409569055022, 0.05004973828176321, 0.017054490009549235, -0.015153440019928485, -0.10462137370420116, -0.07387161830369518, -0.14115526876748033, -0.11299250630820548, -0.053030302856057865, 0.12161237535700328, 0.04324028701958583, 0.05325796460726775, 0.06955124666089688, 0.0753756491728532, -0.007340183114261463, 0.05714294251924133, -0.0043115630026078055, -0.0029650110077971774, 0.0631749727746496, -0.04137877666296473, -0.0228773133171927, 0.005013576095513327, -0.027388022016852476, -0.05352975634922368, -0.048415942940360016, 0.05537998510868431, -0.0013860291699506894, -0.00011399123001937029, -0.018579876707529433, -0.06436553845145251, -0.053047166559290634, -0.027758605501227794, -0.011625235815387462, -0.035620708403015386, 0.03830798871590331, 0.09271411313475099, 0.06532091611985777, 0.026931191616696052, -0.06652312925144499, 0.05294361433786933, 0.02855944629888799, 0.010755143116946959, -0.030803942804753973, 0.01425295720758854, 0.024908021781247833, -0.02980059923568871, 0.05796351596665337, 0.02387389957474457, 0.010832704574212024, 0.06178328152288163, -0.06959783592385899, 0.000756453339212966, -0.06219742469606605, -0.049735205201560176, -0.05043262163037075, -0.01715523066567017, -0.03874139483656876, 0.03359282353143244, -0.009374430786913723, -0.06521676820661218, -0.04304028821769147, 0.029875962729467454, -0.04284080245636734, 0.1167812379472303, 0.025819468771978285, -0.09430323361758387, 0.059142374819117736, 0.021707402089217658, 0.002849356409891308, 0.004923231776438053, 0.09750842577007378, -0.009170332311958141, -0.03332872582769146, -0.039984129042939305, -0.139502196234828, 0.02573374858760786, 0.007917829609004518, 0.022639867073175064, 0.03332708460840508, -0.039436541010001255, -0.02038377567751933, -0.10241918623625781, 0.01180779329944436, 0.08156204874560927]",CCAT,3,0.5618166083495669
"[0.12882486047603345, 0.10092862027781573, 0.07201866160737769, 0.014132770612882675, 0.15594136230281022, 0.1263094165017411, 0.27847452001002215, -0.20778711019095372, 0.1915596150772294, 0.6698026604384375, 0.31460004586993406, -0.021287629827542873, -0.1366724338135867, -0.014360469149417117, -0.04360781130097561, -0.0021944491159734377, -0.08830671122400413, 0.08410641461009737, 0.045586276647066715, -0.021447160771723078, 0.05753953070318329, 0.0018117195707487493, 0.03027256762690343, -0.013526513246247693, -0.0648222683060767, -0.020575565627574892, 0.08767539921724024, 0.015584324872869428, -0.021384053287010832, -0.0063452682798137965, -0.0072143638241281855, -0.09772824135982093, -0.008313646481811234, -0.047569688098216295, -0.013579618914266704, 0.0024057455352870906, 0.040122516787950764, 0.06758435466130391, -0.04876626927076216, -0.024700331918110448, 0.08262585208063072, -0.03633763602911386, -0.03412279903308772, 0.01270327298379574, -0.029673079511500368, 0.06582251584922355, -0.027050493277033537, 0.009172603329670428, 0.024618881278634562, 0.0013504540508416543, -0.010993484418042706, -0.05111148511842314, -0.023897977431893952, -0.038143342872063696, 0.0012973826846703906, -0.006306596284977977, 0.021987860379848203, 0.06720071701080473, 0.0788627112949008, -0.03635307863206418, -0.09233404732580261, -0.09974434201803853, 0.07720171726919481, -0.042461985002334134, -0.004403387276395184, 0.07964347921928099, 0.07169440302538918, 0.03298062674728692, 0.007706571799453888, -0.016677480582127813, 0.05048584876727147, 0.029124363278293118, 0.044534654235241375, 0.05272533651101001, 0.026128423674306712, 0.05022245265760577, 0.02591664143950328, -0.13465989543184825, -0.03513715652723142, -0.05021003906697351, -0.02139988667057275, 0.07493657171692991, -0.050081985727045926, -0.05122540257275351, 0.03489310857344342, -0.027191044072699528, 0.032608044874023474, 0.07150097806923075, 0.07421697689036737, -0.041930313011306786, 0.0011210148924518523, 0.028618304608510232, -0.032442833757284815, 0.06735624700149889, 0.001650380918068409, 0.022477167696313586, -0.049788075412550196, 0.05010473452094926, -0.0012675478088250073, -0.008012651489022617]",CCAT,1,0.5618166083495669
"[0.620399538850809, -0.07505840106555403, -0.013732541696299406, -0.18583637014603474, -0.1108111323975535, -0.11442897054030678, 0.17418894521795736, -0.2525741208672802, 0.014521930266182544, -0.20133945514953003, -0.04006583453794556, 0.023281988386418383, -0.1252102478383883, 0.0005630584436261949, 0.008183673158144396, -0.010288223878365952, 0.11974138529461766, -0.14134888612493665, -0.11449721903228645, 0.023017724003813852, -0.10423143549126947, -0.0052932262078134625, 0.12810806757144994, -0.018645795382082, 0.09018285879668902, 0.035990015982597726, 0.09968449031785012, 0.10599895735047521, -0.09534210425574177, -0.010027707227578541, 0.03355278020353255, -0.003695840807639524, 0.06971463416104742, 0.1504257609695769, -0.012437084140759856, -0.006190458638669637, -0.0014669822055921012, 0.04267781574387938, -0.011614241927607957, -0.037695347716224493, 0.013577057597997145, -0.008636178043936656, 0.1583712697503499, -0.056745740214355134, 0.0002702032918820857, 0.07820045476797263, -0.04268589198237756, -0.004939005655059728, -0.020822499337195877, 0.06566459737524077, 0.0042975230039726, 0.0053096992868759685, -0.12744631649112273, 0.13118633735463758, -0.029785274702226496, -0.07781223105962186, 0.005135326342580412, -0.03737871049850597, 0.01582578903462957, -0.02575213605885104, -0.10715389733210334, 0.002646652599536749, -0.11259840523432481, -0.0697614683043511, -0.031965634918542575, 0.07562109401939204, 0.004776051403343091, 0.05380756117468682, 0.03422115493044818, -0.010872732083614162, -0.036342699044787916, 0.0004173785956780515, 0.001186263368466276, -0.042930355600198485, -0.0005548509234974525, 0.009236115995148429, 0.06710296865820876, 0.02158315978961538, -0.002183045482332843, -0.06381361733577696, 0.03618842065913638, -0.01061024702153401, 0.06327057506122662, -0.039970434212339354, -0.11569027296332082, -0.08929841575002774, -0.024676319414420767, 0.01443290856635362, 0.0015207683884007096, 0.1183134749852003, 0.06784628654876108, 0.04016405993713471, 0.027190619551154586, -0.20560080229000605, 0.06813490062681964, 0.08612303557467448, -0.05070800461869276, -0.048872315013317326, -0.04429180132291662, 0.03406028720032815]",CCAT,1,0.5618166083495669
"[0.4537997229874308, -0.2164745811288753, 0.003366194818388432, -0.3465280543001874, -0.02402920657738171, -0.015849519233413243, -0.042852620684428584, -0.03598705320023912, -0.11031432738033069, 0.010528827830224775, 0.0691278460886117, -0.000428637231383159, 0.11291213496004195, 0.05742282101289613, 0.1799189751895908, -0.05648623037229863, 0.072143695099686, 0.28674083761697555, -0.17288014779057934, 0.0936410297590288, 0.37009844516538476, 0.08906134871431406, 0.18192923278602988, -0.16982661566849822, 0.11717776428813502, 0.06138612351310941, 0.06751996136741015, -0.12586986829910726, -0.011515333512720046, -0.108726148584094, 0.008601042691023976, 0.1895424237581475, -0.011368153500278609, 0.010372360871175683, -0.02879256842963543, 0.056785641754203975, -0.05221950694889203, -0.00029559885485309873, 0.0351714652609871, 0.05593008655645735, -0.01259439175622372, 0.021970395052616474, 0.009532446710603402, 0.056602548138237424, -0.04193467115496756, 0.09524514720743044, -0.004804326295987207, 0.08098613568091853, -0.030665804207408106, 0.07259476745755088, 0.07318346016549195, -0.01999663400670433, 0.08366308646968058, 0.09935601955554847, -0.011290691594746891, -0.0539564385204111, -0.0020124604829555707, -0.029215634717381013, 0.018722767230996012, 0.05265688627775479, -0.002230557064862985, -0.00886263958937995, -0.015306309036680864, 0.04470821590508544, 0.013998051772165935, -0.01587318804285202, 0.05036159705733258, -0.02513961101629733, 0.011636926119563006, 0.03204197775860651, -0.040916120455531196, -0.029733793150836536, 0.0015629906868787136, 0.016893211842457668, -0.014390512277568832, -0.06351934242169982, 0.052559881077206196, -0.006000827634541585, -0.06677800262088064, -0.04972134622207553, -0.04626615528426124, -0.04144284870238802, -0.07209935925705255, -0.028025956143473998, 0.03133297115049948, 0.005241283433284386, 0.02543789617741565, -0.012146852356107105, 0.06806998456714022, 0.0662713329185873, 0.050930106021983994, -0.019435453079944914, -0.04399568935997152, -0.018609902633282903, -0.05535394190273636, 0.031108117890682394, -0.03605932877377347, 0.08640321889457704, 0.05165659946600305, -0.0425776455235955]",GCAT,2,0.5618166083495669
"[0.635638616767898, -0.18865613407880683, -0.06138347310556194, -0.13555791413185, 0.08527036188434477, -0.051010361892258084, -0.05170487077073433, -0.10670717602263967, 0.06883699279081962, -0.051332365058240945, -0.03041242178281746, 0.0180498708558729, -0.15210402894028788, -0.10766183641304046, 0.06335323788261094, -0.01149191606381543, -0.006825469840393225, 0.06421981252821832, -0.18542819702483562, 0.10005989147856371, -0.0393461084924024, 0.12053850514737739, 0.032020488646460024, 0.03747789590850573, -0.08809954341861775, -0.05542690478703382, -0.04119535837697181, 0.01982701627059466, -0.0018013347359026257, 0.12272296372193091, -0.10498500186151064, -0.042233380753255674, -0.13910832153166178, -0.029017687780323525, -0.0064173247774958414, -0.07614748274751053, 0.09848310606777266, 0.04290898985063973, -0.1256913154490392, -0.05103860634306107, -0.01837211434413608, 0.004079670633333372, -0.01962926943012993, -0.20940645674051053, 0.11589766674517198, 0.04343565030826788, -0.09413729824296574, 0.013594295570956568, -0.021137367821667297, 0.1517957616316756, 0.04838876865216946, -0.01907468046880936, 0.011950332103260294, -0.08108647722091468, -0.12351708628549794, -0.1541930859845426, 0.11779564017105126, -0.10900429916429247, -0.0614454027631332, 0.07914474228627405, -0.0901688912447321, -0.047345117647266725, -0.06275559217226015, -0.02188461577473131, -0.015888420761467344, -0.007742176401178035, -0.008380492761730047, -0.03982637118309657, 0.009388617464107785, 0.10137965305509161, 0.011296280309891046, -0.011136371066540744, -0.01937280047659348, 0.024218279994627036, 0.03236553728904608, -0.036937928350736705, 0.04582968742919928, -0.009453182381430865, 0.05007438680859164, 0.0014484581200309018, 0.05506663510505952, -0.014240986561883209, 0.04313284851027743, -0.06743500132310562, 0.036708521918508825, -0.11095136817027172, -0.13169266810734948, -0.09559835247114594, 0.045428852537122325, 0.028806354916998622, -0.012315112737970643, 0.0041060100220406985, -0.020474335027091096, -0.07264954895360044, -0.09350922049114499, 0.06019410201186859, -0.1163924104915499, 0.036731582163036465, 0.024319385524204536, -0.06642647255565662]",CCAT,2,0.5618166083495669
